0,0;0,005030123051255941
0,1;0,005030123051255941
0,2;0,005030123051255941
0,3;0,005030123051255941
0,4;0,005030123051255941
0,5;0,005030123051255941
0,6;0,005030123051255941
0,7;0,005030123051255941
0,8;0,005030123051255941
0,9;0,005030123051255941
1,0;0,005030123051255941
1,1;-0,00020128954201936722
1,2;0,005030123051255941
1,3;0,005030123051255941
1,4;0,005030123051255941
1,5;0,005030123051255941
1,6;-0,00020128954201936722
1,7;0,005030123051255941
1,8;0,005030123051255941
1,9;0,005030123051255941
2,0;0,005030123051255941
2,1;0,005030123051255941
2,2;0,005030123051255941
2,3;0,005030123051255941
2,4;0,005030123051255941
2,5;0,005030123051255941
2,6;0,005030123051255941
2,7;0,005030123051255941
2,8;0,005030123051255941
2,9;0,005030123051255941
3,0;-0,00020128954201936722
3,1;0,005030123051255941
3,2;0,005030123051255941
3,3;0,005030123051255941
3,4;0,005030123051255941
3,5;0,005030123051255941
3,6;-0,00020128954201936722
3,7;0,005030123051255941
3,8;0,005030123051255941
3,9;0,005030123051255941
4,0;0,005030123051255941
4,1;0,005030123051255941
4,2;-0,00020128954201936722
4,3;-0,00020128954201936722
4,4;0,005030123051255941
4,5;0,005030123051255941
4,6;-0,00020128954201936722
4,7;-0,00020128954201936722
4,8;0,005030123051255941
4,9;-0,00020128954201936722
5,0;0,005030123051255941
5,1;-0,00020128954201936722
5,2;0,005030123051255941
5,3;0,005030123051255941
5,4;-0,00020128954201936722
5,5;-0,00020128954201936722
5,6;-0,00020128954201936722
5,7;-0,00020128954201936722
5,8;0,005030123051255941
5,9;-0,00020128954201936722
6,0;0,005030123051255941
6,1;0,005030123051255941
6,2;0,005030123051255941
6,3;0,005030123051255941
6,4;0,005030123051255941
6,5;0,005030123051255941
6,6;0,01026153564453125
6,7;0,01026153564453125
6,8;0,015492948237806559
6,9;0,020724360831081867
7,0;0,025955773424357176
7,1;0,031187186017632484
7,2;0,03641859861090779
7,3;0,0416500112041831
7,4;0,05211283639073372
7,5;0,06257566157728434
7,6;0,07303848676383495
7,7;0,07826989935711026
7,8;0,08873272454366088
7,9;0,0991955497302115
8,0;0,10965837491676211
8,1;0,12012120010331273
8,2;0,13058402528986335
8,3;0,14104685047641397
8,4;0,15150967566296458
8,5;0,1672039134427905
8,6;0,17243532603606582
8,7;0,18289815122261643
8,8;0,19859238900244236
8,9;0,20905521418899298
9,0;0,2195180393755436
9,1;0,2247494519688189
9,2;0,23521227715536952
9,3;0,24567510234192014
9,4;0,25613792752847075
9,5;0,26660075271502137
9,6;0,277063577901572
9,7;0,2875264030881226
9,8;0,2979892282746732
9,9;0,30845205346122384
10,0;0,31368346605449915
10,1;0,32414629124104977
10,2;0,3293777038343251
10,3;0,3398405290208757
10,4;0,3503033542074263
10,5;0,3607661793939769
10,6;0,36599759198725224
10,7;0,37122900458052754
10,8;0,38169182976707816
10,9;0,3921546549536288
11,0;0,3921546549536288
11,1;0,4026174801401794
11,2;0,41308030532673
11,3;0,4183117179200053
11,4;0,42354313051328063
11,5;0,43400595569983125
11,6;0,43923736829310656
11,7;0,44446878088638186
11,8;0,4549316060729325
11,9;0,4601630186662078
12,0;0,4653944312594831
12,1;0,4706258438527584
12,2;0,4758572564460337
12,3;0,481088669039309
12,4;0,49155149422585964
12,5;0,49155149422585964
12,6;0,5020143194124103
12,7;0,5072457320056856
12,8;0,5124771445989609
12,9;0,5124771445989609
13,0;0,5229399697855115
13,1;0,5281713823787868
13,2;0,5281713823787868
13,3;0,5334027949720621
13,4;0,5386342075653374
13,5;0,5438656201586127
13,6;0,549097032751888
13,7;0,5543284453451633
13,8;0,5595598579384387
13,9;0,5595598579384387
14,0;0,5700226831249893
14,1;0,5700226831249893
14,2;0,5752540957182646
14,3;0,5752540957182646
14,4;0,5804855083115399
14,5;0,5909483334980905
14,6;0,5857169209048152
14,7;0,5961797460913658
14,8;0,5961797460913658
14,9;0,6014111586846411
15,0;0,6014111586846411
15,1;0,6066425712779164
15,2;0,6118739838711917
15,3;0,6118739838711917
15,4;0,617105396464467
15,5;0,6223368090577424
15,6;0,6223368090577424
15,7;0,6275682216510177
15,8;0,6275682216510177
15,9;0,632799634244293
16,0;0,632799634244293
16,1;0,632799634244293
16,2;0,6380310468375683
16,3;0,6432624594308436
16,4;0,6432624594308436
16,5;0,6484938720241189
16,6;0,6484938720241189
16,7;0,6537252846173942
16,8;0,6537252846173942
16,9;0,6537252846173942
17,0;0,6589566972106695
17,1;0,6589566972106695
17,2;0,6641881098039448
17,3;0,6641881098039448
17,4;0,6641881098039448
17,5;0,6694195223972201
17,6;0,6694195223972201
17,7;0,6746509349904954
17,8;0,6746509349904954
17,9;0,6746509349904954
18,0;0,6798823475837708
18,1;0,6798823475837708
18,2;0,6798823475837708
18,3;0,6851137601770461
18,4;0,6851137601770461
18,5;0,6851137601770461
18,6;0,6851137601770461
18,7;0,6903451727703214
18,8;0,6903451727703214
18,9;0,6903451727703214
19,0;0,6903451727703214
19,1;0,6955765853635967
19,2;0,6955765853635967
19,3;0,700807997956872
19,4;0,700807997956872
19,5;0,700807997956872
19,6;0,7060394105501473
19,7;0,7060394105501473
19,8;0,7060394105501473
19,9;0,7112708231434226
20,0;0,7060394105501473
20,1;0,7060394105501473
20,2;0,7112708231434226
20,3;0,7112708231434226
20,4;0,7112708231434226
20,5;0,7112708231434226
20,6;0,7112708231434226
20,7;0,7165022357366979
20,8;0,7165022357366979
20,9;0,7165022357366979
21,0;0,7217336483299732
21,1;0,7165022357366979
21,2;0,7217336483299732
21,3;0,7165022357366979
21,4;0,7217336483299732
21,5;0,7217336483299732
21,6;0,7217336483299732
21,7;0,7217336483299732
21,8;0,7269650609232485
21,9;0,7269650609232485
22,0;0,7269650609232485
22,1;0,7321964735165238
22,2;0,7321964735165238
22,3;0,7321964735165238
22,4;0,7321964735165238
22,5;0,7321964735165238
22,6;0,7321964735165238
22,7;0,7321964735165238
22,8;0,7321964735165238
22,9;0,7321964735165238
23,0;0,7374278861097991
23,1;0,7374278861097991
23,2;0,7374278861097991
23,3;0,7374278861097991
23,4;0,7374278861097991
23,5;0,7374278861097991
23,6;0,7426592987030745
23,7;0,7374278861097991
23,8;0,7426592987030745
23,9;0,7426592987030745
24,0;0,7426592987030745
24,1;0,7426592987030745
24,2;0,7426592987030745
24,3;0,7426592987030745
24,4;0,7478907112963498
24,5;0,7426592987030745
24,6;0,7426592987030745
24,7;0,7478907112963498
24,8;0,7478907112963498
24,9;0,7478907112963498
25,0;0,7478907112963498
25,1;0,7478907112963498
25,2;0,7478907112963498
25,3;0,7478907112963498
25,4;0,7478907112963498
25,5;0,7531221238896251
25,6;0,7531221238896251
25,7;0,7531221238896251
25,8;0,7531221238896251
25,9;0,7531221238896251
26,0;0,7531221238896251
26,1;0,7478907112963498
26,2;0,7531221238896251
26,3;0,7531221238896251
26,4;0,7531221238896251
26,5;0,7531221238896251
26,6;0,7583535364829004
26,7;0,7531221238896251
26,8;0,7531221238896251
26,9;0,7531221238896251
27,0;0,7531221238896251
27,1;0,7531221238896251
27,2;0,7531221238896251
27,3;0,7583535364829004
27,4;0,7583535364829004
27,5;0,7583535364829004
27,6;0,7583535364829004
27,7;0,7583535364829004
27,8;0,7583535364829004
27,9;0,7583535364829004
28,0;0,7583535364829004
28,1;0,7583535364829004
28,2;0,7583535364829004
28,3;0,7583535364829004
28,4;0,7583535364829004
28,5;0,7583535364829004
28,6;0,7583535364829004
28,7;0,7583535364829004
28,8;0,7583535364829004
28,9;0,7635849490761757
29,0;0,7583535364829004
29,1;0,7583535364829004
29,2;0,7583535364829004
29,3;0,7635849490761757
29,4;0,7583535364829004
29,5;0,7635849490761757
29,6;0,7635849490761757
29,7;0,7635849490761757
29,8;0,7635849490761757
29,9;0,7635849490761757
30,0;0,7635849490761757
30,1;0,7635849490761757
30,2;0,7635849490761757
30,3;0,7635849490761757
30,4;0,768816361669451
30,5;0,7635849490761757
30,6;0,7635849490761757
30,7;0,7635849490761757
30,8;0,7635849490761757
30,9;0,7635849490761757
31,0;0,7635849490761757
31,1;0,7635849490761757
31,2;0,768816361669451
31,3;0,7635849490761757
31,4;0,7635849490761757
31,5;0,7635849490761757
31,6;0,768816361669451
31,7;0,7635849490761757
31,8;0,7635849490761757
31,9;0,7635849490761757
32,0;0,7635849490761757
32,1;0,768816361669451
32,2;0,7635849490761757
32,3;0,7635849490761757
32,4;0,7635849490761757
32,5;0,7635849490761757
32,6;0,768816361669451
32,7;0,7635849490761757
32,8;0,7635849490761757
32,9;0,7635849490761757
33,0;0,768816361669451
33,1;0,768816361669451
33,2;0,7635849490761757
33,3;0,768816361669451
33,4;0,768816361669451
33,5;0,7635849490761757
33,6;0,768816361669451
33,7;0,768816361669451
33,8;0,768816361669451
33,9;0,768816361669451
34,0;0,768816361669451
34,1;0,768816361669451
34,2;0,768816361669451
34,3;0,768816361669451
34,4;0,768816361669451
34,5;0,768816361669451
34,6;0,7635849490761757
34,7;0,768816361669451
34,8;0,768816361669451
34,9;0,768816361669451
35,0;0,768816361669451
35,1;0,768816361669451
35,2;0,7635849490761757
35,3;0,768816361669451
35,4;0,768816361669451
35,5;0,768816361669451
35,6;0,768816361669451
35,7;0,768816361669451
35,8;0,768816361669451
35,9;0,768816361669451
36,0;0,768816361669451
36,1;0,7740477742627263
36,2;0,768816361669451
36,3;0,768816361669451
36,4;0,768816361669451
36,5;0,768816361669451
36,6;0,768816361669451
36,7;0,768816361669451
36,8;0,768816361669451
36,9;0,768816361669451
37,0;0,768816361669451
37,1;0,768816361669451
37,2;0,768816361669451
37,3;0,768816361669451
37,4;0,768816361669451
37,5;0,768816361669451
37,6;0,768816361669451
37,7;0,768816361669451
37,8;0,768816361669451
37,9;0,768816361669451
38,0;0,768816361669451
38,1;0,7740477742627263
38,2;0,7740477742627263
38,3;0,768816361669451
38,4;0,7740477742627263
38,5;0,768816361669451
38,6;0,768816361669451
38,7;0,7740477742627263
38,8;0,768816361669451
38,9;0,7740477742627263
39,0;0,768816361669451
39,1;0,768816361669451
39,2;0,7740477742627263
39,3;0,768816361669451
39,4;0,7740477742627263
39,5;0,768816361669451
39,6;0,7740477742627263
39,7;0,7740477742627263
39,8;0,768816361669451
39,9;0,768816361669451
40,0;0,768816361669451
40,1;0,768816361669451
40,2;0,768816361669451
40,3;0,7740477742627263
40,4;0,7740477742627263
40,5;0,7740477742627263
40,6;0,7740477742627263
40,7;0,7740477742627263
40,8;0,7740477742627263
40,9;0,768816361669451
41,0;0,768816361669451
41,1;0,7740477742627263
41,2;0,7740477742627263
41,3;0,7740477742627263
41,4;0,7740477742627263
41,5;0,768816361669451
41,6;0,7740477742627263
41,7;0,7740477742627263
41,8;0,7740477742627263
41,9;0,768816361669451
42,0;0,768816361669451
42,1;0,7740477742627263
42,2;0,7740477742627263
42,3;0,768816361669451
42,4;0,768816361669451
42,5;0,7740477742627263
42,6;0,7740477742627263
42,7;0,7740477742627263
42,8;0,7740477742627263
42,9;0,7740477742627263
43,0;0,768816361669451
43,1;0,7740477742627263
43,2;0,7740477742627263
43,3;0,7740477742627263
43,4;0,7740477742627263
43,5;0,7740477742627263
43,6;0,7740477742627263
43,7;0,7740477742627263
43,8;0,768816361669451
43,9;0,7740477742627263
44,0;0,768816361669451
44,1;0,7740477742627263
44,2;0,7740477742627263
44,3;0,7740477742627263
44,4;0,7740477742627263
44,5;0,7740477742627263
44,6;0,7740477742627263
44,7;0,768816361669451
44,8;0,7740477742627263
44,9;0,7740477742627263
45,0;0,7740477742627263
45,1;0,768816361669451
45,2;0,7740477742627263
45,3;0,7740477742627263
45,4;0,7740477742627263
45,5;0,7740477742627263
45,6;0,768816361669451
45,7;0,7740477742627263
45,8;0,768816361669451
45,9;0,7740477742627263
46,0;0,7740477742627263
46,1;0,7740477742627263
46,2;0,7740477742627263
46,3;0,7740477742627263
46,4;0,7740477742627263
46,5;0,7740477742627263
46,6;0,7740477742627263
46,7;0,7740477742627263
46,8;0,7740477742627263
46,9;0,7740477742627263
47,0;0,7740477742627263
47,1;0,7740477742627263
47,2;0,7740477742627263
47,3;0,7740477742627263
47,4;0,7740477742627263
47,5;0,7740477742627263
47,6;0,7740477742627263
47,7;0,7740477742627263
47,8;0,7740477742627263
47,9;0,7740477742627263
48,0;0,7740477742627263
48,1;0,7740477742627263
48,2;0,7740477742627263
48,3;0,7740477742627263
48,4;0,7740477742627263
48,5;0,768816361669451
48,6;0,7740477742627263
48,7;0,7740477742627263
48,8;0,7740477742627263
48,9;0,768816361669451
49,0;0,7740477742627263
49,1;0,7740477742627263
49,2;0,7740477742627263
49,3;0,7740477742627263
49,4;0,7740477742627263
49,5;0,7740477742627263
49,6;0,7740477742627263
49,7;0,7740477742627263
49,8;0,7740477742627263
